Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities_Account,CD_Account,Online,CreditCard,Card_Income_ratio,Personal_Loan
62,36,81,3,4.4,1,0,0,0,0,1,0.6518518518518519,0
50,20,25,4,0.4,3,0,0,0,1,0,0.19200000000000003,0
49,22,103,3,2.0,2,167,0,0,0,0,0.23300970873786409,0
61,37,141,3,0.7,1,0,0,1,1,1,0.05957446808510637,1
29,3,41,1,1.9,3,0,0,0,1,1,0.5560975609756097,0
31,4,28,1,2.0,2,0,0,0,0,0,0.8571428571428571,0
57,33,80,2,2.8,1,0,0,0,1,1,0.41999999999999993,0
29,3,172,4,4.4,1,0,0,0,0,0,0.30697674418604654,1
51,25,45,3,0.6,2,131,0,0,1,0,0.15999999999999998,0
58,33,138,2,3.9,1,0,1,0,1,0,0.3391304347826087,0
28,4,88,1,5.4,1,0,0,0,1,0,0.7363636363636364,0
43,16,201,1,10.0,2,0,0,0,0,1,0.5970149253731343,1
35,11,30,1,1.7,1,0,1,0,0,1,0.6799999999999999,0
30,5,20,4,0.5,3,117,0,0,0,0,0.3,0
60,35,42,3,1.5,1,0,0,0,0,1,0.42857142857142855,0
40,14,179,1,2.6,3,0,0,0,1,0,0.17430167597765364,1
60,36,38,4,1.3,1,0,0,0,1,0,0.41052631578947374,0
45,18,44,3,1.0,2,193,0,0,0,0,0.2727272727272727,0
54,24,50,3,2.0,3,0,0,0,1,1,0.48,0
45,19,22,1,0.2,1,0,0,0,1,0,0.10909090909090911,0
24,0,44,4,1.6,1,180,0,0,1,0,0.43636363636363645,0
32,8,42,1,1.8,2,0,0,0,0,0,0.5142857142857143,0
45,15,202,3,10.0,3,0,0,0,0,0,0.594059405940594,1
30,4,102,4,2.1,3,139,0,0,0,1,0.2470588235294118,0
57,33,122,2,6.0,1,153,1,1,1,1,0.5901639344262295,0
30,6,82,2,2.5,1,0,0,0,0,0,0.36585365853658536,0
60,30,31,1,1.5,3,0,0,0,1,0,0.5806451612903226,0
50,25,42,2,0.7,2,110,0,0,0,1,0.19999999999999996,0
59,33,72,2,0.7,2,226,0,0,0,0,0.11666666666666664,0
42,16,41,3,0.5,3,0,0,0,1,0,0.14634146341463414,0
59,35,45,1,1.8,3,0,0,0,1,0,0.48000000000000004,0
62,38,33,3,0.1,3,0,0,0,1,0,0.03636363636363637,0
54,28,83,3,0.8,1,0,0,0,1,0,0.11566265060240966,0
34,9,41,1,2.5,3,0,0,0,0,0,0.7317073170731707,0
63,38,59,3,0.5,2,0,0,0,1,0,0.1016949152542373,0
63,38,103,1,2.5,1,0,0,0,1,0,0.2912621359223301,0
60,35,52,3,0.5,2,0,0,0,0,0,0.11538461538461539,0
26,1,35,2,1.7,2,119,0,0,0,1,0.5828571428571429,0
44,20,185,3,2.7,1,0,0,0,1,0,0.17513513513513518,1
49,24,38,1,1.4,3,0,0,0,0,0,0.44210526315789467,0
44,20,138,2,3.3,1,0,0,0,0,1,0.2869565217391304,0
44,20,70,4,1.9,1,0,0,0,1,0,0.3257142857142857,0
49,23,60,3,0.7,2,142,0,0,1,1,0.13999999999999999,0
49,24,79,1,0.2,2,83,0,0,1,1,0.030379746835443044,0
43,19,174,3,1.7,3,231,0,1,1,1,0.11724137931034483,1
57,33,62,3,2.67,1,240,0,0,0,0,0.516774193548387,0
66,41,25,4,0.6,2,0,0,0,1,1,0.288,0
35,11,72,3,2.6,2,0,0,0,1,0,0.43333333333333335,0
65,40,20,3,0.5,1,102,0,0,1,1,0.3,0
41,16,64,3,0.5,3,0,0,0,0,0,0.09375,0
56,31,11,2,0.2,3,90,0,0,0,0,0.21818181818181823,0
54,30,112,2,6.8,1,0,0,0,1,0,0.7285714285714285,0
34,9,41,2,0.1,1,161,0,0,1,1,0.029268292682926834,0
48,21,78,3,2.0,2,0,0,0,1,1,0.3076923076923077,0
54,28,33,2,0.7,2,0,0,0,0,1,0.2545454545454545,0
47,21,53,1,1.5,2,0,0,0,1,0,0.33962264150943394,0
48,23,21,1,0.1,1,0,0,0,0,0,0.05714285714285715,0
37,12,179,1,8.6,1,0,0,0,1,0,0.576536312849162,0
36,9,44,4,1.0,2,101,1,0,1,0,0.2727272727272727,0
26,1,190,4,1.3,2,197,0,0,1,0,0.08210526315789475,1
44,19,83,4,0.4,1,141,0,0,0,0,0.05783132530120483,0
54,27,120,4,3.0,2,431,0,0,1,0,0.3,1
31,6,83,4,1.8,3,0,0,0,1,0,0.2602409638554217,0
38,13,62,3,0.7,2,0,1,0,1,0,0.13548387096774192,0
33,7,18,1,0.6,3,0,0,0,0,0,0.39999999999999997,0
61,36,133,1,2.6,1,0,0,0,1,0,0.23458646616541357,0
31,7,180,1,4.3,1,0,0,0,0,0,0.2866666666666666,0
37,13,153,2,6.5,1,0,0,0,1,1,0.5098039215686274,0
36,11,181,3,1.4,1,0,0,0,0,0,0.09281767955801104,1
35,9,45,3,0.9,1,101,1,0,0,0,0.24000000000000002,0
55,31,25,2,0.2,1,0,0,0,0,0,0.09600000000000002,0
65,39,141,2,6.9,1,0,1,0,1,0,0.5872340425531916,0
28,2,51,4,1.8,3,0,0,0,0,1,0.42352941176470593,0
44,19,154,2,8.8,1,0,0,0,1,0,0.6857142857142857,0
40,14,58,2,2.8,1,0,0,0,1,0,0.5793103448275861,0
27,3,201,1,6.33,1,158,0,0,1,0,0.3779104477611941,0
61,36,44,4,2.1,1,0,0,0,0,0,0.5727272727272728,0
43,19,153,2,7.5,1,0,0,0,1,0,0.5882352941176471,0
40,16,109,2,2.2,1,0,0,0,1,0,0.24220183486238533,0
41,17,55,2,1.7,1,0,0,0,0,0,0.3709090909090909,0
44,20,81,4,0.8,1,228,0,0,0,1,0.11851851851851854,0
38,13,15,2,0.1,2,90,0,0,1,0,0.08000000000000002,0
34,9,122,1,0.0,1,0,0,0,1,0,0.0,0
52,28,91,4,1.0,2,0,0,0,0,1,0.13186813186813187,0
35,10,74,4,1.3,1,0,0,0,1,0,0.21081081081081082,0
40,14,70,3,2.1,1,185,0,0,0,0,0.36000000000000004,0
54,28,140,1,2.9,1,0,0,0,1,0,0.24857142857142855,0
62,37,38,1,1.1,3,0,0,0,1,0,0.3473684210526316,0
61,36,128,1,2.6,1,0,0,0,1,0,0.24375000000000002,0
29,4,58,1,0.8,2,0,0,0,1,1,0.16551724137931037,0
45,21,142,1,1.4,2,0,0,0,1,0,0.11830985915492956,1
33,7,39,2,2.0,3,0,0,0,0,0,0.6153846153846154,0
34,8,164,4,7.4,3,0,0,0,1,0,0.5414634146341464,1
54,30,121,2,1.1,3,0,1,0,0,0,0.1090909090909091,1
55,31,62,1,1.8,3,0,0,0,1,0,0.34838709677419355,0
37,11,14,3,0.1,2,113,0,0,1,0,0.08571428571428573,0
47,23,22,4,0.6,1,0,0,0,1,1,0.3272727272727272,0
50,23,9,1,0.5,2,98,0,0,1,0,0.6666666666666666,0
64,34,179,2,4.5,3,400,0,0,0,0,0.3016759776536313,1
55,25,52,1,1.4,3,207,1,0,0,0,0.32307692307692304,0
36,12,123,2,3.0,3,0,0,0,0,0,0.2926829268292683,1
59,35,60,1,0.0,2,0,0,0,1,1,0.0,0
55,28,39,3,1.0,2,0,0,0,1,1,0.3076923076923077,0
33,9,83,1,0.1,1,0,0,0,1,0,0.014457831325301207,0
30,5,14,4,0.5,3,0,0,0,1,0,0.42857142857142855,0
39,15,143,1,3.5,1,0,0,0,1,1,0.2937062937062937,0
52,28,79,1,2.7,2,0,0,0,1,1,0.4101265822784811,0
35,10,58,4,0.7,3,232,0,0,0,0,0.14482758620689654,0
37,13,45,1,1.8,1,0,0,0,0,0,0.48000000000000004,0
55,31,23,2,0.2,1,0,0,0,1,0,0.10434782608695654,0
33,9,53,1,1.2,1,0,0,0,0,1,0.27169811320754716,0
46,19,82,3,2.67,2,0,0,0,0,0,0.3907317073170732,0
49,23,61,1,1.4,3,0,0,0,1,1,0.27540983606557373,0
47,21,83,1,3.8,1,97,0,0,0,0,0.5493975903614458,1
57,32,59,2,3.7,1,134,0,0,1,0,0.7525423728813561,0
29,4,14,4,0.5,3,0,0,0,0,1,0.42857142857142855,0
35,5,22,1,0.67,3,103,0,0,0,0,0.3654545454545455,0
62,32,33,1,1.5,3,140,0,0,1,1,0.5454545454545454,0
55,28,50,3,1.0,2,0,0,0,1,1,0.24,0
40,14,42,2,0.3,1,187,0,0,1,0,0.0857142857142857,0
52,28,118,2,6.8,1,112,0,0,1,0,0.6915254237288135,0
48,23,79,2,3.8,3,0,0,0,1,0,0.5772151898734177,0
64,39,24,4,0.6,2,0,0,0,0,0,0.3,0
55,29,29,4,1.5,3,79,0,0,1,0,0.6206896551724138,0
46,20,145,2,6.3,1,0,1,1,1,0,0.5213793103448275,0
27,1,91,2,0.2,1,0,0,0,1,0,0.026373626373626377,0
45,19,109,3,1.1,1,0,0,0,0,0,0.12110091743119267,0
53,29,95,1,2.7,2,0,0,0,1,0,0.34105263157894744,0
48,23,35,1,0.1,1,0,1,0,1,0,0.03428571428571429,0
48,22,54,1,1.2,2,0,0,0,0,0,0.26666666666666666,0
39,14,39,3,0.5,3,0,0,0,1,0,0.15384615384615385,0
55,30,79,2,0.0,3,0,0,0,0,0,0.0,0
30,3,32,1,2.0,2,0,0,0,1,1,0.75,0
61,36,38,3,0.9,3,82,0,0,1,1,0.28421052631578947,0
32,7,52,2,0.1,1,0,0,0,1,0,0.02307692307692308,0
40,16,125,2,2.2,1,0,0,0,1,0,0.21120000000000003,0
54,24,75,2,4.5,3,0,0,0,0,0,0.72,0
33,9,38,1,2.1,3,133,0,0,0,0,0.6631578947368422,0
51,25,104,1,4.2,2,0,0,0,1,0,0.48461538461538467,1
31,5,21,1,0.4,2,0,0,0,1,0,0.2285714285714286,0
53,28,98,1,1.3,3,355,0,0,1,0,0.15918367346938778,0
35,11,160,4,5.7,3,0,1,0,0,0,0.42750000000000005,1
54,30,51,2,3.2,3,0,0,0,0,0,0.7529411764705883,0
59,35,124,1,7.4,1,0,0,0,0,1,0.7161290322580646,0
41,16,78,4,0.4,1,0,0,0,1,0,0.06153846153846155,0
37,11,29,2,1.4,3,0,0,0,1,1,0.5793103448275861,0
34,9,32,4,1.1,3,0,0,0,1,0,0.41250000000000003,0
63,37,39,2,0.7,3,0,0,0,1,1,0.21538461538461534,0
40,16,83,1,0.8,2,230,1,0,1,0,0.11566265060240966,0
60,35,64,2,2.8,1,0,0,0,0,0,0.5249999999999999,0
63,37,141,2,6.9,1,0,0,0,1,1,0.5872340425531916,0
58,33,173,2,7.2,3,0,0,0,1,0,0.4994219653179191,1
62,38,154,1,2.9,1,0,0,0,1,0,0.22597402597402597,0
40,16,83,4,2.67,1,0,0,0,1,1,0.38602409638554214,0
46,22,83,1,2.7,1,0,0,0,1,0,0.3903614457831326,0
57,32,28,3,0.2,1,0,0,0,1,1,0.08571428571428573,0
39,14,85,3,1.2,3,107,0,0,1,1,0.16941176470588235,0
56,31,80,4,1.3,3,0,0,0,1,0,0.195,0
51,25,145,1,0.3,1,0,0,0,1,0,0.02482758620689655,0
41,15,95,3,0.1,1,240,1,0,0,0,0.012631578947368423,0
30,4,39,1,1.5,1,0,0,0,1,0,0.46153846153846156,0
33,9,74,3,2.6,2,0,0,0,1,0,0.42162162162162165,0
47,20,38,3,2.5,2,0,0,0,0,0,0.7894736842105263,0
47,22,15,2,0.7,3,0,0,0,0,0,0.5599999999999999,0
54,30,22,2,0.4,1,89,0,0,1,0,0.21818181818181823,0
55,30,28,4,0.1,3,149,0,0,1,1,0.042857142857142864,0
49,25,13,4,0.2,1,87,0,0,0,0,0.18461538461538465,0
56,32,31,4,1.3,1,0,0,0,0,0,0.503225806451613,0
44,18,75,1,0.7,3,0,0,0,0,1,0.11199999999999997,0
27,1,74,4,1.8,2,112,0,0,1,1,0.2918918918918919,0
33,8,178,3,8.5,1,0,1,1,1,0,0.5730337078651685,1
47,22,89,4,1.9,3,0,0,0,1,0,0.25617977528089886,0
62,36,109,4,1.7,3,0,0,0,1,0,0.18715596330275228,0
54,28,53,4,2.8,2,0,1,0,0,0,0.6339622641509433,0
58,33,60,4,1.3,3,0,0,0,1,0,0.26,0
58,33,34,3,0.2,1,83,0,0,1,0,0.07058823529411766,0
50,26,92,1,2.6,2,213,0,0,0,1,0.33913043478260874,0
41,17,48,3,0.3,3,0,0,0,1,1,0.075,0
43,18,65,2,2.2,3,0,0,0,1,0,0.4061538461538462,0
60,34,31,2,1.0,3,0,0,0,0,0,0.3870967741935484,0
43,17,41,3,2.2,2,0,0,0,1,0,0.6439024390243903,0
53,28,20,3,0.1,2,0,0,0,0,0,0.06000000000000001,0
43,16,44,3,1.0,2,0,0,0,1,0,0.2727272727272727,0
41,15,41,2,2.4,2,105,0,0,0,0,0.7024390243902439,0
54,30,93,1,2.7,2,0,0,0,1,0,0.3483870967741936,0
39,15,80,2,1.8,2,86,0,0,1,1,0.27,0
62,38,45,4,1.3,2,0,0,0,1,0,0.3466666666666667,0
50,26,42,4,1.1,2,151,0,0,1,0,0.31428571428571433,0
63,37,25,2,0.2,3,0,0,0,1,0,0.09600000000000002,0
50,25,29,2,1.3,1,0,0,0,0,0,0.5379310344827587,0
27,1,41,4,1.8,3,147,0,0,0,0,0.526829268292683,0
45,19,34,3,1.5,1,0,1,0,0,0,0.5294117647058824,0
34,9,55,4,2.0,2,147,0,0,0,1,0.43636363636363634,0
39,13,25,2,0.8,3,0,0,0,0,0,0.38400000000000006,0
50,25,84,1,1.3,3,0,1,0,1,0,0.18571428571428572,0
49,23,65,3,0.7,2,263,0,0,1,1,0.1292307692307692,0
53,23,58,4,2.0,3,0,0,0,1,1,0.41379310344827586,0
57,32,113,1,0.1,3,0,0,0,1,0,0.010619469026548674,0
33,8,62,3,2.3,1,98,0,0,0,1,0.4451612903225806,0
53,27,139,1,0.9,3,0,0,0,0,0,0.07769784172661871,1
54,28,94,1,1.9,2,0,0,0,0,0,0.24255319148936166,0
42,17,85,1,3.7,3,272,0,0,0,0,0.5223529411764707,0
39,15,25,1,1.4,3,0,0,0,0,0,0.6719999999999999,0
39,13,93,1,1.5,3,0,0,0,0,1,0.1935483870967742,0
44,14,33,1,0.75,3,171,0,0,0,0,0.2727272727272727,0
28,4,45,1,1.0,3,0,0,0,1,0,0.26666666666666666,0
39,15,30,4,0.3,1,0,1,0,0,1,0.11999999999999998,0
65,41,55,2,1.1,1,0,0,0,0,0,0.24000000000000002,0
29,4,121,2,3.3,1,0,0,0,1,0,0.3272727272727272,0
42,18,141,3,5.0,3,0,1,1,1,0,0.425531914893617,1
60,34,64,1,0.8,2,248,0,0,0,0,0.15000000000000002,0
25,1,49,4,1.6,1,0,1,0,0,0,0.3918367346938776,0
48,22,149,2,5.5,2,0,1,1,1,0,0.4429530201342282,1
58,34,68,2,2.8,1,113,0,0,0,0,0.49411764705882344,0
29,4,183,3,8.3,3,0,0,0,1,0,0.5442622950819672,1
50,24,45,3,0.6,2,117,0,0,1,0,0.15999999999999998,0
30,5,41,4,1.7,2,0,0,0,1,0,0.49756097560975604,0
41,15,80,1,5.2,1,0,0,0,0,0,0.78,0
34,8,44,4,0.2,1,0,0,0,0,0,0.05454545454545456,0
46,20,122,3,3.0,3,0,0,1,1,1,0.29508196721311475,1
51,27,38,2,1.0,3,164,0,0,1,0,0.3157894736842105,0
39,9,118,2,6.0,3,246,0,1,1,1,0.6101694915254238,1
52,28,55,2,3.2,3,151,0,0,0,0,0.6981818181818182,0
34,10,110,1,4.0,1,0,0,0,1,0,0.43636363636363634,0
55,29,132,3,5.9,2,307,0,0,0,0,0.5363636363636365,1
50,24,179,1,1.0,1,0,0,0,1,0,0.0670391061452514,0
31,4,20,4,1.5,2,0,0,0,1,0,0.9,0
60,36,49,4,2.2,1,204,1,0,1,0,0.5387755102040817,0
57,32,19,4,0.9,2,0,0,0,1,0,0.5684210526315789,0
32,8,98,2,2.0,2,175,0,0,1,0,0.24489795918367346,0
47,23,40,2,2.1,3,156,0,0,1,0,0.6300000000000001,0
47,23,11,1,0.9,3,103,0,0,0,1,0.9818181818181819,0
54,29,111,1,1.1,2,0,0,0,1,0,0.11891891891891893,1
59,33,93,2,0.7,2,0,0,0,0,0,0.09032258064516127,0
53,28,44,2,0.6,3,0,0,0,1,1,0.1636363636363636,0
55,30,40,2,2.3,3,0,0,0,1,0,0.69,0
57,32,44,3,0.5,2,0,0,0,1,0,0.13636363636363635,0
37,11,60,2,2.8,1,181,0,0,0,1,0.5599999999999999,0
31,7,44,1,1.2,1,0,0,0,1,1,0.3272727272727272,0
43,19,60,2,2.5,1,0,1,0,0,0,0.5,0
60,34,11,4,0.7,3,0,0,0,1,0,0.7636363636363636,0
61,36,85,3,1.8,2,0,0,0,0,0,0.25411764705882356,0
27,3,103,2,0.6,1,84,0,0,0,0,0.06990291262135921,0
43,19,40,3,0.6,2,0,0,0,1,0,0.18,0
31,5,84,1,2.9,3,105,0,0,0,1,0.41428571428571426,0
53,23,20,4,0.4,3,0,0,0,1,1,0.24000000000000005,0
46,20,82,2,1.7,2,0,0,0,1,1,0.24878048780487802,0
58,28,81,1,3.0,3,0,0,0,1,0,0.4444444444444444,0
59,33,142,2,2.7,1,0,0,0,0,0,0.22816901408450707,0
54,29,44,2,2.3,3,187,0,0,1,0,0.6272727272727272,0
52,26,109,1,2.4,1,308,0,1,1,1,0.2642201834862385,0
28,2,101,4,2.1,3,0,0,0,1,0,0.24950495049504953,0
39,15,125,1,3.5,1,0,0,0,1,1,0.336,0
43,17,158,1,2.4,1,0,0,0,1,0,0.1822784810126582,0
42,16,35,3,1.5,1,0,0,0,0,0,0.5142857142857142,0
36,10,65,4,2.2,2,0,0,0,0,0,0.4061538461538462,0
29,3,52,3,1.1,2,0,0,0,1,0,0.2538461538461539,0
36,10,21,3,0.1,2,0,0,0,0,0,0.05714285714285715,0
61,36,24,1,1.5,2,87,1,0,0,0,0.75,0
28,4,43,1,1.8,2,0,0,0,1,1,0.5023255813953489,0
52,26,93,1,2.4,1,0,0,0,1,0,0.30967741935483867,0
43,19,20,3,0.5,1,0,0,0,0,0,0.3,0
28,2,34,4,1.3,3,0,0,0,0,0,0.45882352941176474,0
49,23,75,1,1.5,2,0,0,0,0,1,0.24,0
56,32,25,1,0.1,2,136,0,0,1,0,0.04800000000000001,0
44,20,131,1,4.9,3,0,0,0,1,0,0.4488549618320611,1
49,23,32,4,1.8,1,83,0,0,0,0,0.675,0
42,18,114,1,0.3,1,0,0,0,0,0,0.03157894736842105,0
44,18,90,4,2.6,3,0,0,0,1,0,0.3466666666666667,0
26,1,102,1,1.9,1,0,0,0,0,0,0.22352941176470587,0
46,20,84,3,0.7,2,0,0,0,1,0,0.09999999999999998,0
36,10,73,2,2.8,1,0,0,0,1,1,0.46027397260273967,0
38,13,23,4,0.2,3,0,0,0,1,0,0.10434782608695654,0
50,26,23,1,0.3,1,0,0,0,0,0,0.15652173913043477,0
46,22,102,3,4.5,3,0,0,0,1,0,0.5294117647058824,1
51,27,68,1,1.6,3,0,0,0,1,0,0.28235294117647064,0
43,18,50,4,1.9,3,0,0,0,0,0,0.45599999999999996,0
47,23,163,1,5.0,1,0,0,0,0,0,0.36809815950920244,0
36,10,45,4,0.2,1,0,0,0,0,1,0.053333333333333344,0
36,10,183,2,0.0,1,0,0,0,0,0,0.0,0
41,16,52,2,2.2,3,0,0,0,1,0,0.5076923076923078,0
31,6,55,4,2.0,2,185,0,0,1,0,0.43636363636363634,0
57,27,63,3,2.0,3,0,0,0,1,0,0.38095238095238093,0
50,24,155,1,7.3,1,0,0,0,1,1,0.5651612903225806,0
32,2,69,4,4.0,3,102,0,0,1,0,0.6956521739130435,0
31,5,54,4,2.2,2,0,0,0,0,0,0.48888888888888893,0
36,12,59,3,2.0,1,216,0,0,0,0,0.4067796610169492,0
35,9,44,4,0.2,1,0,0,0,1,0,0.05454545454545456,0
38,12,52,1,2.0,1,0,0,0,0,0,0.46153846153846156,0
56,30,39,3,1.4,1,131,0,0,0,1,0.4307692307692307,0
44,18,33,3,1.5,1,0,0,0,1,1,0.5454545454545454,0
56,31,61,4,0.9,1,0,1,1,1,1,0.17704918032786887,0
49,23,71,1,1.4,3,0,0,0,0,0,0.23661971830985912,0
53,27,39,4,1.5,3,0,0,0,1,0,0.46153846153846156,0
50,24,32,4,1.8,1,109,0,0,1,0,0.675,0
26,0,132,3,6.5,3,0,0,0,0,1,0.5909090909090909,1
30,6,160,1,4.3,1,249,0,0,1,0,0.32249999999999995,0
56,32,120,1,7.4,1,186,0,0,1,0,0.7400000000000001,0
39,13,30,3,0.2,2,0,0,0,0,0,0.08000000000000002,0
57,32,68,4,0.7,1,191,0,0,1,1,0.12352941176470586,0
32,8,142,4,6.2,2,120,0,1,1,1,0.5239436619718311,1
35,10,73,3,2.3,1,0,0,0,1,0,0.37808219178082186,0
54,30,18,1,0.3,1,0,1,1,1,0,0.19999999999999998,0
58,33,24,2,0.5,2,0,0,0,1,0,0.25,0
32,6,31,1,0.3,1,0,0,0,0,0,0.11612903225806451,0
27,1,78,4,2.3,3,157,1,0,1,0,0.3538461538461538,0
42,17,59,4,0.4,1,0,0,0,1,0,0.08135593220338984,0
36,11,103,1,4.6,1,255,0,0,1,0,0.5359223300970873,0
36,11,184,2,5.1,2,0,0,0,0,0,0.3326086956521739,1
25,0,53,2,1.6,3,0,0,0,1,1,0.36226415094339626,0
63,38,52,4,1.7,1,218,0,0,1,1,0.3923076923076923,0
52,28,62,1,1.8,3,0,0,0,1,0,0.34838709677419355,0
37,11,11,3,0.1,2,0,0,0,0,0,0.10909090909090911,0
49,25,128,2,0.4,1,0,0,0,0,0,0.037500000000000006,0
32,7,185,2,6.7,1,0,0,1,1,1,0.43459459459459465,0
55,28,38,3,1.0,2,0,0,0,1,0,0.3157894736842105,0
36,12,18,1,0.5,3,0,0,0,0,1,0.3333333333333333,0
63,39,53,1,0.8,1,0,0,0,0,0,0.18113207547169813,0
56,30,15,4,0.7,3,102,0,0,0,0,0.5599999999999999,0
26,0,83,3,3.9,2,0,0,0,1,0,0.563855421686747,1
36,6,11,1,0.67,3,0,1,1,1,1,0.730909090909091,0
51,25,68,2,1.5,2,117,0,0,0,1,0.2647058823529412,0
39,15,91,2,1.7,2,151,0,0,0,0,0.22417582417582416,0
30,4,18,2,0.3,2,0,0,0,1,0,0.19999999999999998,0
59,34,60,4,2.1,1,234,0,0,1,1,0.42000000000000004,0
37,10,35,4,1.0,2,0,0,0,0,0,0.34285714285714286,0
59,33,100,2,2.0,1,127,0,0,0,0,0.24,0
31,5,91,3,1.6,1,126,0,0,1,1,0.21098901098901102,0
50,24,83,3,3.0,2,0,0,0,0,1,0.43373493975903615,0
58,32,81,3,1.7,2,0,0,0,1,1,0.2518518518518518,0
42,17,74,3,3.0,1,0,0,0,0,1,0.4864864864864865,0
46,20,118,1,5.7,1,0,0,1,1,1,0.5796610169491526,0
56,31,131,2,1.2,3,0,0,0,0,0,0.10992366412213739,1
27,3,59,4,0.0,1,90,1,0,1,0,0.0,0
60,35,22,1,1.3,1,80,0,0,0,0,0.7090909090909091,0
38,14,44,2,1.7,1,0,0,0,0,0,0.4636363636363636,0
45,21,164,1,5.0,1,0,0,0,0,1,0.36585365853658536,0
60,35,29,3,1.3,2,0,0,0,0,0,0.5379310344827587,0
46,21,51,4,1.9,3,0,0,0,0,0,0.44705882352941173,0
43,16,78,3,2.67,2,161,0,0,1,1,0.4107692307692308,0
42,18,110,2,6.1,1,182,0,0,1,0,0.6654545454545453,0
53,28,41,2,0.6,3,193,0,0,0,0,0.17560975609756097,0
34,8,38,2,2.0,3,0,0,0,1,1,0.631578947368421,0
52,26,45,3,0.6,2,0,0,0,0,0,0.15999999999999998,0
26,1,85,1,1.9,1,0,0,0,1,0,0.268235294117647,0
64,40,90,2,0.0,3,134,0,0,0,0,0.0,0
40,16,89,4,0.8,1,155,0,0,1,0,0.10786516853932586,0
30,4,81,2,0.2,1,0,0,0,1,0,0.029629629629629634,0
33,7,15,1,0.4,2,82,1,1,1,1,0.32000000000000006,0
53,28,18,4,0.1,3,109,1,1,1,1,0.06666666666666668,0
46,22,69,2,1.7,1,209,0,0,0,0,0.29565217391304344,0
61,37,20,2,0.3,3,0,0,0,1,0,0.18,0
50,26,128,2,0.4,1,0,0,0,1,0,0.037500000000000006,0
51,26,43,1,1.3,2,123,0,0,1,0,0.3627906976744186,0
54,28,49,1,2.2,3,128,0,0,0,0,0.5387755102040817,0
63,37,132,1,4.4,2,0,0,0,1,0,0.4,1
34,10,25,4,1.0,1,0,0,0,1,0,0.48,0
38,12,61,3,0.9,3,0,0,0,0,0,0.17704918032786887,0
43,19,54,2,1.7,1,0,0,0,1,0,0.37777777777777777,0
47,20,68,1,2.67,2,0,0,0,1,1,0.4711764705882353,0
32,8,169,1,6.5,3,272,1,1,1,0,0.46153846153846156,1
43,19,83,4,2.0,3,0,0,0,1,0,0.2891566265060241,0
28,2,55,3,1.1,2,0,0,0,0,0,0.24000000000000002,0
35,11,38,1,1.5,2,136,0,0,1,0,0.47368421052631576,0
57,33,30,3,1.5,1,151,1,0,1,0,0.6,0
29,3,154,2,2.0,1,130,0,0,0,0,0.15584415584415584,0
59,34,40,3,0.9,3,0,0,0,1,0,0.27,0
55,30,99,1,0.1,3,0,0,0,0,0,0.012121212121212123,0
44,20,15,1,1.0,1,0,0,0,1,0,0.8,0
63,39,32,1,1.9,2,100,0,0,0,0,0.7124999999999999,0
62,38,100,4,1.7,2,0,0,0,1,0,0.204,0
58,33,98,1,2.6,1,0,0,0,0,0,0.31836734693877555,0
38,13,119,2,7.8,1,221,0,0,0,0,0.7865546218487395,0
31,7,11,1,0.5,3,80,0,0,1,1,0.5454545454545454,0
61,37,40,4,2.2,1,0,1,1,1,1,0.66,0
29,3,49,4,2.1,3,0,0,0,0,0,0.5142857142857143,0
29,3,81,1,2.9,3,0,0,0,0,0,0.4296296296296296,0
63,38,85,4,0.1,2,0,0,0,0,1,0.014117647058823532,0
61,37,22,1,1.2,3,0,0,0,1,0,0.6545454545454544,0
63,37,78,4,1.7,3,0,0,0,1,0,0.2615384615384615,0
52,28,90,1,2.6,2,0,1,0,1,0,0.3466666666666667,0
40,15,143,1,4.1,1,0,0,0,1,0,0.34405594405594403,0
53,26,22,1,0.5,2,100,0,0,1,0,0.2727272727272727,0
51,25,45,4,0.1,1,0,0,0,1,1,0.026666666666666672,0
43,17,53,2,0.7,1,130,1,0,1,0,0.1584905660377358,0
31,4,41,1,2.0,2,0,1,0,1,0,0.5853658536585366,0
48,23,70,1,2.8,2,0,0,0,0,0,0.4799999999999999,0
46,20,99,3,1.1,1,0,0,0,0,0,0.13333333333333333,0
53,27,122,1,2.4,1,330,0,0,0,0,0.23606557377049178,0
27,3,59,4,1.6,1,0,0,0,1,0,0.32542372881355935,0
53,27,170,1,1.0,1,0,0,0,1,0,0.07058823529411765,0
54,28,90,1,0.3,1,0,0,0,1,0,0.039999999999999994,0
29,3,55,3,1.1,2,0,0,0,1,0,0.24000000000000002,0
49,23,19,4,0.6,3,0,0,0,1,1,0.3789473684210526,0
35,10,31,3,1.3,1,0,0,0,0,0,0.503225806451613,0
34,8,75,2,1.8,1,0,0,0,0,0,0.28800000000000003,0
34,9,31,4,1.1,3,85,1,1,1,1,0.42580645161290326,0
63,39,119,1,2.9,1,0,1,0,1,0,0.2924369747899159,0
39,15,65,1,1.5,3,0,0,0,0,0,0.27692307692307694,0
52,26,91,1,4.3,2,0,0,1,1,1,0.567032967032967,1
36,12,73,4,2.0,3,188,0,0,1,0,0.3287671232876712,0
50,24,103,1,0.3,1,0,0,0,1,0,0.034951456310679606,0
35,10,83,4,0.7,3,315,0,0,1,0,0.10120481927710842,0
33,7,21,1,0.6,3,0,1,0,0,0,0.3428571428571428,0
